Ap1,Ap3,Ap4,Ap5,Ap6,Ap8,Ap11,Ap12,Ap13,Ap14,Ap16,Ap19,Ap22,Ap23,Ap24,Ap27,Ap29,Ap34,Ap35,Ap38,Ap39,Ap41,Ap43,Ap45,Ap48,Ap49,Ap50,Ap56,Ap60,Ap66,Ap70,Ap74,Ap76,Ap78,Ap79,Ap85,Ap87,Ap93,Ap102,Ap104,Ap110,Ap112,Ap114,Ap117,Ap120,Ap122,Ap129,Ap131,Ap132,zona
-86.0,-61.0,-78.0,-70.0,-82.0,-76.0,-57.0,-81.0,-100.0,-66.0,-80.0,-77.0,-84.0,-81.0,-77.0,-100.0,-100.0,-82.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-79.0,-100.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-85.0,-63.0,-70.0,-77.0,-81.0,-76.0,-54.0,-81.0,-100.0,-65.0,-84.0,-82.0,-87.0,-82.0,-77.0,-100.0,-100.0,-83.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-79.0,-100.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-85.0,-63.0,-70.0,-77.0,-81.0,-76.0,-54.0,-81.0,-100.0,-65.0,-84.0,-82.0,-87.0,-82.0,-77.0,-100.0,-100.0,-83.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-79.0,-100.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-85.0,-63.0,-70.0,-77.0,-81.0,-76.0,-54.0,-81.0,-100.0,-65.0,-84.0,-82.0,-87.0,-82.0,-77.0,-100.0,-100.0,-83.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-79.0,-100.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,7.0
-85.0,-63.0,-70.0,-77.0,-81.0,-76.0,-54.0,-81.0,-100.0,-65.0,-84.0,-82.0,-87.0,-82.0,-77.0,-100.0,-100.0,-83.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-79.0,-100.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,7.0
-85.0,-59.0,-73.0,-81.0,-77.0,-79.0,-59.0,-84.0,-100.0,-65.0,-84.0,-83.0,-79.0,-82.0,-82.0,-100.0,-100.0,-80.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-79.0,-100.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,7.0
-85.0,-59.0,-73.0,-81.0,-77.0,-79.0,-59.0,-84.0,-100.0,-65.0,-84.0,-83.0,-79.0,-82.0,-82.0,-100.0,-100.0,-80.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-79.0,-100.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,7.0
-100.0,-59.0,-68.0,-67.0,-70.0,-68.0,-59.0,-89.0,-100.0,-63.0,-75.0,-71.0,-79.0,-90.0,-71.0,-100.0,-100.0,-73.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,7.0
-100.0,-64.0,-78.0,-75.0,-70.0,-68.0,-67.0,-89.0,-85.0,-63.0,-77.0,-77.0,-79.0,-90.0,-76.0,-100.0,-100.0,-73.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,7.0
-86.0,-69.0,-78.0,-73.0,-70.0,-72.0,-66.0,-89.0,-85.0,-63.0,-79.0,-78.0,-79.0,-90.0,-78.0,-100.0,-100.0,-77.0,-88.0,-100.0,-100.0,-84.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,8.0
-86.0,-69.0,-78.0,-73.0,-70.0,-72.0,-66.0,-89.0,-85.0,-63.0,-79.0,-78.0,-79.0,-90.0,-78.0,-100.0,-100.0,-77.0,-88.0,-100.0,-100.0,-84.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,8.0
-86.0,-67.0,-74.0,-73.0,-79.0,-77.0,-63.0,-89.0,-87.0,-61.0,-77.0,-79.0,-79.0,-90.0,-79.0,-86.0,-100.0,-77.0,-84.0,-100.0,-100.0,-84.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,8.0
-86.0,-67.0,-74.0,-73.0,-79.0,-77.0,-63.0,-89.0,-87.0,-61.0,-77.0,-79.0,-79.0,-90.0,-79.0,-86.0,-100.0,-77.0,-84.0,-100.0,-100.0,-84.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,8.0
-86.0,-67.0,-74.0,-73.0,-79.0,-77.0,-63.0,-89.0,-87.0,-61.0,-77.0,-79.0,-79.0,-90.0,-79.0,-86.0,-100.0,-77.0,-84.0,-100.0,-100.0,-84.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,8.0
-86.0,-67.0,-74.0,-73.0,-79.0,-77.0,-63.0,-89.0,-87.0,-61.0,-77.0,-79.0,-79.0,-90.0,-79.0,-86.0,-100.0,-77.0,-84.0,-100.0,-100.0,-84.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,8.0
-86.0,-79.0,-84.0,-74.0,-82.0,-73.0,-75.0,-89.0,-78.0,-64.0,-78.0,-73.0,-79.0,-90.0,-73.0,-86.0,-100.0,-81.0,-84.0,-100.0,-100.0,-81.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,8.0
-90.0,-73.0,-76.0,-74.0,-82.0,-73.0,-67.0,-83.0,-78.0,-62.0,-78.0,-77.0,-100.0,-84.0,-77.0,-100.0,-100.0,-80.0,-88.0,-100.0,-100.0,-85.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,8.0
-90.0,-73.0,-80.0,-75.0,-86.0,-77.0,-63.0,-83.0,-78.0,-64.0,-76.0,-81.0,-86.0,-84.0,-82.0,-100.0,-100.0,-80.0,-87.0,-100.0,-100.0,-85.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,8.0
-90.0,-73.0,-74.0,-76.0,-83.0,-77.0,-64.0,-83.0,-78.0,-64.0,-76.0,-85.0,-90.0,-84.0,-86.0,-100.0,-100.0,-82.0,-87.0,-100.0,-100.0,-85.0,-100.0,-86.0,-91.0,-100.0,-100.0,-88.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,8.0
-90.0,-73.0,-74.0,-76.0,-83.0,-77.0,-64.0,-83.0,-78.0,-64.0,-76.0,-85.0,-90.0,-84.0,-86.0,-100.0,-100.0,-82.0,-87.0,-100.0,-100.0,-85.0,-100.0,-86.0,-91.0,-100.0,-100.0,-88.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,8.0
-90.0,-73.0,-74.0,-76.0,-83.0,-77.0,-64.0,-83.0,-78.0,-64.0,-76.0,-85.0,-90.0,-84.0,-86.0,-100.0,-100.0,-82.0,-87.0,-100.0,-100.0,-85.0,-100.0,-86.0,-91.0,-100.0,-100.0,-88.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,8.0
-90.0,-73.0,-78.0,-73.0,-83.0,-77.0,-68.0,-83.0,-79.0,-60.0,-81.0,-79.0,-89.0,-84.0,-79.0,-100.0,-100.0,-82.0,-80.0,-100.0,-100.0,-83.0,-100.0,-79.0,-83.0,-100.0,-100.0,-88.0,-100.0,-82.0,-100.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,8.0
-90.0,-73.0,-78.0,-73.0,-83.0,-77.0,-68.0,-83.0,-79.0,-60.0,-81.0,-79.0,-89.0,-84.0,-79.0,-100.0,-100.0,-82.0,-80.0,-100.0,-100.0,-83.0,-100.0,-79.0,-83.0,-100.0,-100.0,-88.0,-100.0,-82.0,-100.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,8.0
-90.0,-73.0,-78.0,-73.0,-83.0,-77.0,-68.0,-83.0,-79.0,-60.0,-81.0,-79.0,-89.0,-84.0,-79.0,-100.0,-100.0,-82.0,-80.0,-100.0,-100.0,-83.0,-100.0,-79.0,-83.0,-100.0,-100.0,-88.0,-100.0,-82.0,-100.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,8.0
-90.0,-73.0,-78.0,-73.0,-83.0,-77.0,-68.0,-83.0,-79.0,-60.0,-81.0,-79.0,-89.0,-84.0,-79.0,-100.0,-100.0,-82.0,-80.0,-100.0,-100.0,-83.0,-100.0,-79.0,-83.0,-100.0,-100.0,-88.0,-100.0,-82.0,-100.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,8.0
-90.0,-73.0,-78.0,-73.0,-83.0,-77.0,-68.0,-83.0,-79.0,-60.0,-81.0,-79.0,-89.0,-84.0,-79.0,-100.0,-100.0,-82.0,-80.0,-100.0,-100.0,-83.0,-100.0,-79.0,-83.0,-100.0,-100.0,-88.0,-100.0,-82.0,-100.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,9.0
-90.0,-73.0,-78.0,-73.0,-83.0,-77.0,-68.0,-83.0,-79.0,-60.0,-81.0,-79.0,-89.0,-84.0,-79.0,-100.0,-100.0,-82.0,-80.0,-100.0,-100.0,-83.0,-100.0,-79.0,-83.0,-100.0,-100.0,-88.0,-100.0,-82.0,-100.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,9.0
-90.0,-73.0,-78.0,-73.0,-83.0,-77.0,-68.0,-83.0,-79.0,-60.0,-81.0,-79.0,-89.0,-84.0,-79.0,-100.0,-100.0,-82.0,-80.0,-100.0,-100.0,-83.0,-100.0,-79.0,-83.0,-100.0,-100.0,-88.0,-100.0,-82.0,-100.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,9.0
-90.0,-73.0,-78.0,-73.0,-83.0,-77.0,-68.0,-83.0,-79.0,-60.0,-81.0,-79.0,-89.0,-84.0,-79.0,-100.0,-100.0,-82.0,-80.0,-100.0,-100.0,-83.0,-100.0,-79.0,-83.0,-100.0,-100.0,-88.0,-100.0,-82.0,-100.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,9.0
-100.0,-72.0,-100.0,-71.0,-79.0,-100.0,-75.0,-84.0,-100.0,-60.0,-79.0,-66.0,-100.0,-85.0,-66.0,-100.0,-100.0,-75.0,-84.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,9.0
-100.0,-68.0,-75.0,-75.0,-77.0,-100.0,-74.0,-85.0,-81.0,-59.0,-81.0,-81.0,-100.0,-85.0,-80.0,-100.0,-100.0,-76.0,-80.0,-100.0,-100.0,-85.0,-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,9.0
-100.0,-76.0,-74.0,-77.0,-77.0,-100.0,-68.0,-85.0,-75.0,-63.0,-78.0,-81.0,-100.0,-85.0,-80.0,-100.0,-100.0,-76.0,-80.0,-91.0,-100.0,-82.0,-100.0,-79.0,-84.0,-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,9.0
-100.0,-76.0,-74.0,-77.0,-77.0,-100.0,-68.0,-85.0,-75.0,-63.0,-78.0,-81.0,-100.0,-85.0,-80.0,-100.0,-100.0,-76.0,-80.0,-91.0,-100.0,-82.0,-100.0,-79.0,-84.0,-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,9.0
-100.0,-76.0,-74.0,-77.0,-77.0,-100.0,-68.0,-85.0,-75.0,-63.0,-78.0,-81.0,-100.0,-85.0,-80.0,-100.0,-100.0,-76.0,-80.0,-91.0,-100.0,-82.0,-100.0,-79.0,-84.0,-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,9.0
-100.0,-76.0,-74.0,-77.0,-77.0,-100.0,-68.0,-85.0,-75.0,-63.0,-78.0,-81.0,-100.0,-85.0,-80.0,-100.0,-100.0,-76.0,-80.0,-91.0,-100.0,-82.0,-100.0,-79.0,-84.0,-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,9.0
-92.0,-73.0,-81.0,-73.0,-73.0,-60.0,-68.0,-85.0,-78.0,-59.0,-81.0,-74.0,-100.0,-86.0,-74.0,-100.0,-100.0,-74.0,-77.0,-91.0,-100.0,-83.0,-100.0,-78.0,-84.0,-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,9.0
-92.0,-71.0,-78.0,-73.0,-77.0,-72.0,-73.0,-81.0,-78.0,-59.0,-81.0,-76.0,-87.0,-83.0,-76.0,-100.0,-100.0,-78.0,-83.0,-91.0,-100.0,-83.0,-100.0,-78.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,9.0
-92.0,-71.0,-78.0,-73.0,-77.0,-72.0,-73.0,-81.0,-78.0,-59.0,-81.0,-76.0,-87.0,-83.0,-76.0,-100.0,-100.0,-78.0,-83.0,-91.0,-100.0,-83.0,-100.0,-78.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,9.0
-92.0,-71.0,-78.0,-73.0,-77.0,-72.0,-73.0,-81.0,-78.0,-59.0,-81.0,-76.0,-87.0,-83.0,-76.0,-100.0,-100.0,-78.0,-83.0,-91.0,-100.0,-83.0,-100.0,-78.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,9.0
-92.0,-71.0,-78.0,-73.0,-77.0,-72.0,-73.0,-81.0,-78.0,-59.0,-81.0,-76.0,-87.0,-83.0,-76.0,-100.0,-100.0,-78.0,-83.0,-91.0,-100.0,-83.0,-100.0,-78.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,9.0
-92.0,-71.0,-78.0,-73.0,-77.0,-72.0,-73.0,-81.0,-78.0,-59.0,-81.0,-76.0,-87.0,-83.0,-76.0,-100.0,-100.0,-78.0,-83.0,-91.0,-100.0,-83.0,-100.0,-78.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,9.0
-92.0,-71.0,-78.0,-73.0,-77.0,-72.0,-73.0,-81.0,-78.0,-59.0,-81.0,-76.0,-87.0,-83.0,-76.0,-100.0,-100.0,-78.0,-83.0,-91.0,-100.0,-83.0,-100.0,-78.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,9.0
-92.0,-71.0,-78.0,-73.0,-77.0,-72.0,-73.0,-81.0,-78.0,-59.0,-81.0,-76.0,-87.0,-83.0,-76.0,-100.0,-100.0,-78.0,-83.0,-91.0,-100.0,-83.0,-100.0,-78.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,10.0
-92.0,-71.0,-78.0,-73.0,-77.0,-72.0,-73.0,-81.0,-78.0,-59.0,-81.0,-76.0,-87.0,-83.0,-76.0,-100.0,-100.0,-78.0,-83.0,-91.0,-100.0,-83.0,-100.0,-78.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,10.0
-100.0,-77.0,-81.0,-76.0,-77.0,-100.0,-78.0,-77.0,-100.0,-77.0,-78.0,-74.0,-100.0,-79.0,-74.0,-91.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,10.0
-87.0,-75.0,-81.0,-68.0,-69.0,-100.0,-70.0,-77.0,-100.0,-73.0,-81.0,-64.0,-79.0,-79.0,-64.0,-91.0,-100.0,-69.0,-78.0,-100.0,-100.0,-82.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,10.0
-87.0,-67.0,-81.0,-66.0,-77.0,-73.0,-66.0,-87.0,-81.0,-73.0,-80.0,-70.0,-79.0,-87.0,-70.0,-91.0,-100.0,-77.0,-82.0,-100.0,-100.0,-82.0,-100.0,-83.0,-77.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,10.0
-87.0,-64.0,-77.0,-72.0,-76.0,-73.0,-65.0,-87.0,-81.0,-67.0,-78.0,-76.0,-78.0,-84.0,-76.0,-91.0,-100.0,-77.0,-84.0,-100.0,-100.0,-82.0,-100.0,-86.0,-80.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,10.0
-87.0,-64.0,-77.0,-72.0,-76.0,-73.0,-65.0,-87.0,-81.0,-67.0,-78.0,-76.0,-78.0,-84.0,-76.0,-91.0,-100.0,-77.0,-84.0,-100.0,-100.0,-82.0,-100.0,-86.0,-80.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,10.0
-87.0,-64.0,-77.0,-72.0,-76.0,-73.0,-65.0,-87.0,-81.0,-67.0,-78.0,-76.0,-78.0,-84.0,-76.0,-91.0,-100.0,-77.0,-84.0,-100.0,-100.0,-82.0,-100.0,-86.0,-80.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,11.0
-87.0,-64.0,-77.0,-72.0,-76.0,-73.0,-65.0,-87.0,-81.0,-67.0,-78.0,-76.0,-78.0,-84.0,-76.0,-91.0,-100.0,-77.0,-84.0,-100.0,-100.0,-82.0,-100.0,-86.0,-80.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,11.0
-87.0,-64.0,-77.0,-72.0,-76.0,-73.0,-65.0,-87.0,-81.0,-67.0,-78.0,-76.0,-78.0,-84.0,-76.0,-91.0,-100.0,-77.0,-84.0,-100.0,-100.0,-82.0,-100.0,-86.0,-80.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,11.0
-87.0,-64.0,-77.0,-72.0,-76.0,-73.0,-65.0,-87.0,-81.0,-67.0,-78.0,-76.0,-78.0,-84.0,-76.0,-91.0,-100.0,-77.0,-84.0,-100.0,-100.0,-82.0,-100.0,-86.0,-80.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,11.0
-87.0,-64.0,-77.0,-72.0,-76.0,-73.0,-65.0,-87.0,-81.0,-67.0,-78.0,-76.0,-78.0,-84.0,-76.0,-91.0,-100.0,-77.0,-84.0,-100.0,-100.0,-82.0,-100.0,-86.0,-80.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,11.0
-87.0,-64.0,-77.0,-72.0,-76.0,-73.0,-65.0,-87.0,-81.0,-67.0,-78.0,-76.0,-78.0,-84.0,-76.0,-91.0,-100.0,-77.0,-84.0,-100.0,-100.0,-82.0,-100.0,-86.0,-80.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,11.0
